2023-06-21 14:50:51,341 INFO    StreamThr :4640 [internal.py:wandb_internal():86] W&B internal server running at pid: 4640, started at: 2023-06-21 14:50:51.340998
2023-06-21 14:50:51,342 DEBUG   HandlerThread:4640 [handler.py:handle_request():144] handle_request: status
2023-06-21 14:50:51,344 INFO    WriterThread:4640 [datastore.py:open_for_write():85] open: /home/tnkryoga/murata_labo_first/outputs/2023-06-21/14-50-50/wandb/run-20230621_145051-pt6o4v0b/run-pt6o4v0b.wandb
2023-06-21 14:50:51,345 DEBUG   SenderThread:4640 [sender.py:send():369] send: header
2023-06-21 14:50:51,345 DEBUG   SenderThread:4640 [sender.py:send():369] send: run
2023-06-21 14:50:51,853 INFO    SenderThread:4640 [dir_watcher.py:__init__():211] watching files in: /home/tnkryoga/murata_labo_first/outputs/2023-06-21/14-50-50/wandb/run-20230621_145051-pt6o4v0b/files
2023-06-21 14:50:51,853 INFO    SenderThread:4640 [sender.py:_start_run_threads():1100] run started: pt6o4v0b with start time 1687326651.339964
2023-06-21 14:50:51,853 DEBUG   SenderThread:4640 [sender.py:send_request():396] send_request: summary_record
2023-06-21 14:50:51,854 INFO    SenderThread:4640 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-21 14:50:51,855 DEBUG   HandlerThread:4640 [handler.py:handle_request():144] handle_request: check_version
2023-06-21 14:50:51,855 DEBUG   SenderThread:4640 [sender.py:send_request():396] send_request: check_version
2023-06-21 14:50:51,964 DEBUG   HandlerThread:4640 [handler.py:handle_request():144] handle_request: run_start
2023-06-21 14:50:52,009 DEBUG   HandlerThread:4640 [system_info.py:__init__():31] System info init
2023-06-21 14:50:52,009 DEBUG   HandlerThread:4640 [system_info.py:__init__():46] System info init done
2023-06-21 14:50:52,009 INFO    HandlerThread:4640 [system_monitor.py:start():181] Starting system monitor
2023-06-21 14:50:52,009 INFO    SystemMonitor:4640 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-21 14:50:52,010 INFO    HandlerThread:4640 [system_monitor.py:probe():201] Collecting system info
2023-06-21 14:50:52,010 INFO    SystemMonitor:4640 [interfaces.py:start():190] Started cpu monitoring
2023-06-21 14:50:52,011 INFO    SystemMonitor:4640 [interfaces.py:start():190] Started disk monitoring
2023-06-21 14:50:52,011 INFO    SystemMonitor:4640 [interfaces.py:start():190] Started gpu monitoring
2023-06-21 14:50:52,012 INFO    SystemMonitor:4640 [interfaces.py:start():190] Started memory monitoring
2023-06-21 14:50:52,012 INFO    SystemMonitor:4640 [interfaces.py:start():190] Started network monitoring
2023-06-21 14:50:52,023 DEBUG   HandlerThread:4640 [system_info.py:probe():195] Probing system
2023-06-21 14:50:52,032 DEBUG   HandlerThread:4640 [system_info.py:_probe_git():180] Probing git
2023-06-21 14:50:52,034 DEBUG   HandlerThread:4640 [system_info.py:_probe_git():188] Probing git done
2023-06-21 14:50:52,034 DEBUG   HandlerThread:4640 [system_info.py:probe():240] Probing system done
2023-06-21 14:50:52,034 DEBUG   HandlerThread:4640 [system_monitor.py:probe():210] {'os': 'Linux-5.4.72-microsoft-standard-WSL2-x86_64-with-glibc2.35', 'python': '3.10.6', 'heartbeatAt': '2023-06-21T05:50:52.023454', 'startedAt': '2023-06-21T05:50:51.336231', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/tnkryoga/murata_labo_first/exp_1/main.py', 'codePath': 'exp_1/main.py', 'git': {'remote': 'https://github.com/tnkryoga/murata_labo_first.git', 'commit': 'd2fdf84fcdbb6a17439ed0566fab8099587fa32d'}, 'email': 'tanaryo-miyabi818@outlook.jp', 'root': '/home/tnkryoga/murata_labo_first', 'host': 'DESKTOP-GM337LR', 'username': 'tnkryoga', 'executable': '/bin/python3', 'cpu_count': 8, 'cpu_count_logical': 16, 'cpu_freq': {'current': 3593.247000000001, 'min': 0.0, 'max': 0.0}, 'cpu_freq_per_core': [{'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}, {'current': 3593.247, 'min': 0.0, 'max': 0.0}], 'disk': {'total': 250.98248672485352, 'used': 8.866569519042969}, 'gpu': 'NVIDIA GeForce GTX 1660 SUPER', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce GTX 1660 SUPER', 'memory_total': 6442450944}], 'memory': {'total': 24.993534088134766}}
2023-06-21 14:50:52,034 INFO    HandlerThread:4640 [system_monitor.py:probe():211] Finished collecting system info
2023-06-21 14:50:52,034 INFO    HandlerThread:4640 [system_monitor.py:probe():214] Publishing system info
2023-06-21 14:50:52,034 DEBUG   HandlerThread:4640 [system_info.py:_save_pip():51] Saving list of pip packages installed into the current environment
2023-06-21 14:50:52,034 DEBUG   HandlerThread:4640 [system_info.py:_save_pip():67] Saving pip packages done
2023-06-21 14:50:52,035 INFO    HandlerThread:4640 [system_monitor.py:probe():216] Finished publishing system info
2023-06-21 14:50:52,036 DEBUG   SenderThread:4640 [sender.py:send():369] send: files
2023-06-21 14:50:52,036 INFO    SenderThread:4640 [sender.py:_save_file():1354] saving file wandb-metadata.json with policy now
2023-06-21 14:50:52,039 DEBUG   HandlerThread:4640 [handler.py:handle_request():144] handle_request: stop_status
2023-06-21 14:50:52,039 DEBUG   SenderThread:4640 [sender.py:send_request():396] send_request: stop_status
2023-06-21 14:50:52,281 DEBUG   SenderThread:4640 [sender.py:send():369] send: telemetry
2023-06-21 14:50:52,282 DEBUG   SenderThread:4640 [sender.py:send():369] send: exit
2023-06-21 14:50:52,282 INFO    SenderThread:4640 [sender.py:send_exit():574] handling exit code: 1
2023-06-21 14:50:52,282 INFO    SenderThread:4640 [sender.py:send_exit():576] handling runtime: 0
2023-06-21 14:50:52,282 INFO    SenderThread:4640 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-21 14:50:52,282 INFO    SenderThread:4640 [sender.py:send_exit():582] send defer
2023-06-21 14:50:52,282 DEBUG   HandlerThread:4640 [handler.py:handle_request():144] handle_request: defer
2023-06-21 14:50:52,282 INFO    HandlerThread:4640 [handler.py:handle_request_defer():170] handle defer: 0
2023-06-21 14:50:52,282 DEBUG   SenderThread:4640 [sender.py:send_request():396] send_request: defer
2023-06-21 14:50:52,283 INFO    SenderThread:4640 [sender.py:send_request_defer():598] handle sender defer: 0
2023-06-21 14:50:52,283 INFO    SenderThread:4640 [sender.py:transition_state():602] send defer: 1
2023-06-21 14:50:52,283 DEBUG   HandlerThread:4640 [handler.py:handle_request():144] handle_request: defer
2023-06-21 14:50:52,283 INFO    HandlerThread:4640 [handler.py:handle_request_defer():170] handle defer: 1
2023-06-21 14:50:52,283 DEBUG   SenderThread:4640 [sender.py:send_request():396] send_request: defer
2023-06-21 14:50:52,283 INFO    SenderThread:4640 [sender.py:send_request_defer():598] handle sender defer: 1
