2023-06-21 11:58:04,844 INFO    StreamThr :3025 [internal.py:wandb_internal():86] W&B internal server running at pid: 3025, started at: 2023-06-21 11:58:04.844049
2023-06-21 11:58:04,845 DEBUG   HandlerThread:3025 [handler.py:handle_request():144] handle_request: status
2023-06-21 11:58:04,847 INFO    WriterThread:3025 [datastore.py:open_for_write():85] open: /home/tnkryoga/murata_labo_first/outputs/2023-06-21/11-56-56/wandb/run-20230621_115804-1ctlu1vo/run-1ctlu1vo.wandb
2023-06-21 11:58:04,847 DEBUG   SenderThread:3025 [sender.py:send():369] send: header
2023-06-21 11:58:04,847 DEBUG   SenderThread:3025 [sender.py:send():369] send: run
2023-06-21 11:58:05,321 INFO    SenderThread:3025 [dir_watcher.py:__init__():211] watching files in: /home/tnkryoga/murata_labo_first/outputs/2023-06-21/11-56-56/wandb/run-20230621_115804-1ctlu1vo/files
2023-06-21 11:58:05,321 INFO    SenderThread:3025 [sender.py:_start_run_threads():1100] run started: 1ctlu1vo with start time 1687316284.843089
2023-06-21 11:58:05,322 DEBUG   SenderThread:3025 [sender.py:send_request():396] send_request: summary_record
2023-06-21 11:58:05,322 INFO    SenderThread:3025 [sender.py:_save_file():1354] saving file wandb-summary.json with policy end
2023-06-21 11:58:05,324 DEBUG   HandlerThread:3025 [handler.py:handle_request():144] handle_request: check_version
2023-06-21 11:58:05,324 DEBUG   SenderThread:3025 [sender.py:send_request():396] send_request: check_version
2023-06-21 11:58:05,426 DEBUG   HandlerThread:3025 [handler.py:handle_request():144] handle_request: run_start
2023-06-21 11:58:05,519 DEBUG   HandlerThread:3025 [system_info.py:__init__():31] System info init
2023-06-21 11:58:05,519 DEBUG   HandlerThread:3025 [system_info.py:__init__():46] System info init done
2023-06-21 11:58:05,519 INFO    HandlerThread:3025 [system_monitor.py:start():181] Starting system monitor
2023-06-21 11:58:05,520 INFO    SystemMonitor:3025 [system_monitor.py:_start():145] Starting system asset monitoring threads
2023-06-21 11:58:05,520 INFO    HandlerThread:3025 [system_monitor.py:probe():201] Collecting system info
2023-06-21 11:58:05,520 INFO    SystemMonitor:3025 [interfaces.py:start():190] Started cpu monitoring
2023-06-21 11:58:05,521 INFO    SystemMonitor:3025 [interfaces.py:start():190] Started disk monitoring
2023-06-21 11:58:05,521 INFO    SystemMonitor:3025 [interfaces.py:start():190] Started gpu monitoring
2023-06-21 11:58:05,522 INFO    SystemMonitor:3025 [interfaces.py:start():190] Started memory monitoring
2023-06-21 11:58:05,523 INFO    SystemMonitor:3025 [interfaces.py:start():190] Started network monitoring
